date,open,high,low,close,volume
2013-08-08,70.9216,71.4756,70.372,71.0013,3432060
2013-08-09,70.6911,71.5155,70.6911,71.0457,2497633
2013-08-12,70.8063,71.2673,70.4252,70.5493,2715724
2013-08-13,70.8595,71.3382,70.4074,70.6822,3085465
2013-08-14,70.5936,70.9127,70.3454,70.5227,2344118
2013-08-15,69.9642,70.0617,69.2462,69.2906,2980221
2013-08-16,69.0069,70.3365,68.0542,69.5919,2892897
2013-08-19,68.9183,69.7781,68.8296,68.8562,3246554
2013-08-20,69.1842,70.044,68.8474,69.3526,3011443
2013-08-21,69.1842,70.177,68.9715,69.0778,3153804
2013-08-22,69.0158,70.8861,69.0158,70.5493,2239960
2013-08-23,69.264,70.9038,69.264,70.4074,2585043
2013-08-26,70.1415,71.7636,70.1415,70.4784,2839515
2013-08-27,69.716,70.8241,69.3881,69.4235,3701960
2013-08-28,69.5565,70.8329,69.5033,70.3897,3054267
2013-08-29,69.982,71.1166,69.7249,70.3897,2416381
2013-08-30,70.4074,70.9925,70.1947,70.5227,2741740
2013-09-03,71.5686,72.4019,70.4784,70.8329,3528693
2013-09-04,70.6379,71.9808,70.434,71.0013,3737813
2013-09-05,69.7958,71.4002,69.7958,70.8329,3020569
2013-09-06,71.3825,71.8523,70.0263,71.1698,3263078
2013-09-09,71.5063,71.9334,71.2928,71.5241,3165187
2013-09-10,72.0668,72.1691,71.6264,71.8444,3415449
2013-09-11,72.7519,73.1701,72.0713,73.001,3871997
2013-09-12,72.8142,74.2733,72.7964,73.4459,4094222
2013-09-13,73.3925,73.824,72.8676,73.1968,2761336
2013-09-16,74.3623,74.4869,73.5704,73.6238,2878110
2013-09-17,75.2698,75.2698,73.7342,73.9708,2940081
2013-09-18,74.0776,74.5758,73.3836,74.0242,3144281
2013-09-19,74.0776,75.1808,73.8641,74.0242,3164200
2013-09-20,74.2377,75.1363,73.8596,73.9708,6294976
2013-09-23,73.5438,74.816,73.4744,74.1844,2933822
2013-09-24,74.4691,74.5936,73.6861,73.7929,2847818
2013-09-25,73.6772,74.4157,73.4014,73.7662,3068853
2013-09-26,73.7395,74.7805,73.7395,74.5669,2649736
2013-09-27,74.0598,75.8214,73.9352,75.1097,3276728
2013-09-30,74.558,75.0652,74.2822,74.3623,2633508
2013-10-01,74.5402,75.1159,74.4602,75.0296,2024197
2013-10-02,74.3089,74.4513,73.1612,73.695,3280784
2013-10-03,73.3124,73.8463,72.6896,73.09,2349495
2013-10-04,73.3124,74.1488,72.8854,74.0242,1893643
2013-10-07,73.348,74.0153,73.1434,73.259,1557263
2013-10-08,73.2502,73.259,71.622,71.702,2944320
2013-10-09,71.9423,71.969,70.5454,71.3284,3511218
2013-10-10,72.1558,72.6585,71.8177,72.1113,3923009
2013-10-11,71.017,72.9832,71.017,72.9565,2691482
2013-10-14,72.6629,73.7573,71.533,73.7039,1512218
2013-10-15,73.6683,73.9085,73.0099,73.4459,1922103
2013-10-16,73.7751,74.1577,72.9832,73.3747,2739915
2013-10-17,73.0811,74.0687,72.921,73.953,2266918
2013-10-18,74.2733,74.5224,73.8552,74.4157,2841380
2013-10-21,74.2644,74.6381,74.0598,74.6114,1791276
2013-10-22,74.9228,75.599,74.6025,75.3143,2086853
2013-10-23,74.7004,75.4033,74.5936,75.0652,1925601
2013-10-24,74.9851,75.9371,74.9317,75.083,1581337
2013-10-25,75.8392,76.0261,75.0563,75.5723,2147639
2013-10-28,75.2431,75.9282,75.083,75.2075,1847952
2013-10-29,75.3232,75.6346,74.8605,75.3677,1775046
2013-10-30,76.5688,76.5688,73.8552,74.2822,1637978
2013-10-31,74.3267,74.8961,73.5438,74.1043,2404891
2013-11-01,74.4424,74.6915,73.784,74.3356,1798945
2013-11-04,74.7004,74.7004,73.3658,73.9085,2059726
2013-11-05,73.2146,74.9406,73.1879,74.8694,2752723
2013-11-06,75.3588,76.0705,73.4459,74.5491,2936551
2013-11-07,74.8783,74.9139,71.92,71.9868,3245810
2013-11-08,72.1113,73.4014,71.6754,73.2146,2575901
2013-11-11,73.1968,73.6416,72.9743,73.2768,1334443
2013-11-12,72.8142,73.2502,72.4494,73.0633,2076565
2013-11-13,70.4653,74.0954,70.4653,73.9619,2730920
2013-11-14,72.9565,74.2822,71.622,71.8889,7294865
2013-11-15,72.2448,72.5562,71.1593,71.6309,5026512
2013-11-18,71.7554,71.969,70.5098,70.7678,3927791
2013-11-19,71.0792,71.3284,70.412,70.8479,3314835
2013-11-20,70.8568,71.364,70.2607,71.2839,5411486
2013-11-21,71.2572,71.7643,70.9547,71.3195,2910220
2013-11-22,71.2216,71.5864,70.7412,70.8479,7887872
2013-11-25,71.2839,71.2839,70.6299,70.8123,3169098
2013-11-26,70.9458,71.0348,70.1406,70.5098,3794427
