date,open,high,low,close,volume
2013-08-07,58.6318,59.2682,57.953,57.987,2396972
2013-08-08,58.0379,58.4027,57.7918,58.2839,1676289
2013-08-09,58.0294,58.844,57.8427,58.3433,1605893
2013-08-12,58.0124,58.3518,56.9603,57.2233,2305569
2013-08-13,57.4269,57.5373,56.6209,57.41,2366424
2013-08-14,57.3082,57.5542,57.1215,57.5033,1771199
2013-08-15,56.9094,57.9191,56.7566,57.9106,2461213
2013-08-16,57.673,58.1058,57.4948,57.6221,2113255
2013-08-19,57.4439,58.5979,57.4439,58.1227,1869035
2013-08-20,58.1736,58.793,57.7579,58.513,1589693
2013-08-21,58.3009,58.5234,57.9021,57.9191,1112147
2013-08-22,57.8512,57.9615,57.5373,57.8088,839215
2013-08-23,58.1142,59.2852,57.8257,59.1664,1149882
2013-08-26,59.124,59.4209,58.4901,58.5385,800335
2013-08-27,58.0718,59.5652,58.0718,59.3531,2461051
2013-08-28,59.3276,59.6076,59.1409,59.2428,1931115
2013-08-29,59.0221,59.7858,58.9712,59.3191,888996
2013-08-30,59.4803,59.5991,58.7252,58.9033,1303484
2013-09-03,58.8185,59.5058,58.5385,58.7421,1103417
2013-09-04,58.6997,59.4379,58.5639,59.3446,1263602
2013-09-05,59.2173,59.5652,58.2839,58.7336,1716747
2013-09-06,59.0476,61.0925,58.9882,59.8622,4950030
2013-09-09,61.2622,61.5083,60.507,61.4743,4295817
2013-09-10,61.6186,62.3737,61.5677,62.1192,2163239
2013-09-11,62.0428,62.1277,61.8137,61.9665,1211348
2013-09-12,61.9919,61.9919,60.0658,60.0997,3618687
2013-09-13,60.1337,60.3076,59.1664,59.2767,2947046
2013-09-16,60.1167,60.2779,59.5822,59.8197,2446716
2013-09-17,59.8961,60.0573,59.5652,59.7773,1723874
2013-09-18,59.4803,60.3119,58.7846,59.9046,4906298
2013-09-19,60.1422,60.8125,59.9555,60.4222,2391228
2013-09-20,60.244,60.6428,59.7858,59.9216,2555794
2013-09-23,59.7434,60.2864,59.7009,59.947,1341463
2013-09-24,60.0234,60.1252,59.6076,59.6755,1160799
2013-09-25,59.6331,60.6173,59.4464,60.6088,1701667
2013-09-26,60.7192,61.9962,60.6937,61.941,2189801
2013-09-27,61.9071,62.1786,61.5252,61.6949,2116107
2013-09-30,61.5252,62.0598,61.0755,61.9665,1823791
2013-10-01,62.1192,62.1192,61.0246,61.2028,2169920
2013-10-02,60.7955,61.118,60.507,60.7276,1829481
2013-10-03,60.541,60.7276,60.1507,60.3288,2156561
2013-10-04,60.4222,60.7955,59.7349,59.9555,1748083
2013-10-07,60.3373,60.8379,59.8367,60.4985,986309
2013-10-08,60.3713,60.4646,59.404,59.6161,1150936
2013-10-09,59.7943,60.0319,59.2852,59.7688,2385101
2013-10-10,60.0743,60.3373,59.3912,60.0828,1927153
2013-10-11,60.1082,60.5919,59.7858,60.5579,1573088
2013-10-14,60.2864,61.0416,60.2101,61.0331,1685040
2013-10-15,60.8549,61.4879,60.7955,61.101,1531472
2013-10-16,61.4234,63.078,61.4149,63.0186,2036822
2013-10-17,62.9338,65.2502,62.8489,65.1738,3120321
2013-10-18,65.2756,65.5217,64.1132,64.4526,3262231
2013-10-21,62.815,63.9435,61.7798,63.3495,6638217
2013-10-22,64.0792,64.4017,63.1544,63.5277,5632094
2013-10-23,62.8319,63.2138,62.238,62.7895,29454831
2013-10-24,62.9422,65.0975,62.8404,64.9787,10423697
2013-10-25,64.5289,64.8938,64.1386,64.5799,3457198
2013-10-28,64.6562,64.8259,63.8077,64.3762,3209960
2013-10-29,64.3508,64.9702,63.9011,64.9447,3639967
2013-10-30,64.9532,65.1229,64.2829,64.8853,3726543
2013-10-31,65.0126,65.1314,63.8289,64.5035,5070132
2013-11-01,64.4356,64.7241,62.798,63.7908,3965655
2013-11-04,64.0029,64.2235,63.4683,63.8332,1891584
2013-11-05,63.6465,64.6817,63.6465,64.6053,2756860
2013-11-06,64.6817,65.0296,64.4908,64.7411,2210769
2013-11-07,64.9108,65.2078,63.8289,63.9605,2420169
2013-11-08,64.1641,64.1641,61.5931,63.2477,3416676
2013-11-11,63.4259,63.638,63.0356,63.3241,1282130
2013-11-12,63.2053,63.5701,62.798,63.0525,1582610
2013-11-13,63.1035,63.3326,62.4586,63.3241,1470205
2013-11-14,63.4004,64.5035,63.341,64.0623,2052728
2013-11-15,63.8586,64.7962,63.7568,64.5629,1701213
2013-11-18,64.5544,65.2502,64.1895,64.758,1830682
2013-11-19,64.6053,65.1314,63.8586,64.0792,1564563
2013-11-20,63.9859,64.8005,63.0525,63.4768,2274727
2013-11-21,63.5786,63.7101,62.798,63.1544,1414466
2013-11-22,63.1459,63.3529,62.1277,62.9507,1855908
2013-11-25,62.9592,63.1883,62.5604,62.6792,1828070
2013-11-26,62.4501,63.638,62.0259,63.2901,3782519
2013-11-27,63.1883,63.5617,62.7559,63.2562,1065195
2013-11-29,63.1713,63.4598,62.8235,62.9847,906890
2013-12-02,62.8744,63.935,62.6113,63.638,2239891
2013-12-03,63.4429,63.8926,63.1544,63.7738,2244771
2013-12-04,63.4174,63.4174,62.6283,63.2222,2664288
2013-12-05,63.1968,63.5192,62.7471,63.2562,1888815
2013-12-06,63.375,64.0029,63.3071,63.9774,1366532
2013-12-09,63.9605,64.2405,63.5362,63.9265,1900226
