date,open,high,low,close,volume
2013-08-07,50.4957,50.7923,50.3708,50.7563,1679148
2013-08-08,50.8642,51.3674,50.5586,51.3405,1721094
2013-08-09,51.0799,51.7089,51.0799,51.5472,1534496
2013-08-12,51.2686,51.7269,51.0439,51.6191,1898080
2013-08-13,51.5741,52.0684,51.5112,51.9785,1406467
2013-08-14,51.8347,52.0864,51.7808,51.8617,1392857
2013-08-15,51.3135,51.3135,50.7923,51.1877,3299589
2013-08-16,51.5022,51.637,51.1338,51.3584,2011786
2013-08-19,51.1967,51.691,51.1697,51.3045,1518569
2013-08-20,51.1877,51.3495,51.0888,51.2686,1913293
2013-08-21,51.0978,51.2236,50.1318,50.3789,3258883
2013-08-22,50.3699,50.7339,50.2711,50.6215,1435542
2013-08-23,50.7653,51.0799,50.6036,50.99,1100491
2013-08-26,50.8552,51.2776,50.8013,50.8192,1001860
2013-08-27,50.3519,50.6395,50.0554,50.4328,1636217
2013-08-28,50.4328,50.8642,50.4328,50.6755,1308878
2013-08-29,50.5586,50.7113,50.298,50.4957,1372431
2013-08-30,50.4688,50.5137,50.1902,50.334,1408825
2013-09-03,50.6665,51.2236,50.3609,50.5766,1749412
2013-09-04,50.5227,50.6665,50.289,50.3969,2384881
2013-09-05,50.2621,50.8552,50.2621,50.4778,1464683
2013-09-06,50.4778,51.0529,50.1453,50.7474,1894646
2013-09-09,51.1677,52.4055,51.1677,52.0351,2370779
2013-09-10,52.1887,52.4055,51.6285,51.8363,1793998
2013-09-11,51.4929,51.7911,51.1767,51.7278,1096487
2013-09-12,51.8182,52.4055,51.764,51.9537,2043719
2013-09-13,51.8995,51.9808,51.6375,51.9176,1042345
2013-09-16,52.4597,52.5501,52.1977,52.2338,2069317
2013-09-17,52.1887,52.6675,52.1887,52.6585,1521140
2013-09-18,52.6314,53.6524,52.4959,53.544,2663696
2013-09-19,53.5078,54.1448,53.4898,53.9325,2587953
2013-09-20,54.1493,54.9038,54.1042,54.565,8426438
2013-09-23,54.3572,54.565,54.2578,54.5469,1655164
2013-09-24,54.4204,54.4204,54.1403,54.2036,2701157
