date,open,high,low,close,volume
2013-08-07,42.4862,43.1535,42.3194,43.0238,1789378
2013-08-08,43.274,43.5428,42.9774,43.1257,1796202
2013-08-09,43.0608,43.7189,43.0608,43.515,1129828
2013-08-12,43.3482,44.2379,43.2647,43.9413,2137162
2013-08-13,43.8023,43.895,43.0979,43.5428,2824753
2013-08-14,43.4408,43.7467,43.4223,43.5243,988040
2013-08-15,43.1535,43.1906,42.5697,42.653,1565440
2013-08-16,42.6345,42.8199,42.5511,42.7364,1612948
2013-08-19,42.6345,42.9125,42.4357,42.4769,840729
2013-08-20,42.4584,42.679,42.3935,42.4677,1005570
2013-08-21,42.3472,42.5882,41.9857,42.236,1002077
2013-08-22,42.3564,42.5409,42.2267,42.4491,649578
2013-08-23,42.5789,42.7828,42.2638,42.3657,1225378
2013-08-26,42.3286,42.514,42.0599,42.0969,1347000
2013-08-27,41.7355,41.856,41.2442,41.2628,1017294
2013-08-28,41.2906,41.4111,41.0681,41.0681,1085548
2013-08-29,40.9662,41.4945,40.8367,41.374,694164
2013-08-30,41.3555,41.5501,41.0774,41.2072,1320891
2013-09-03,41.6242,41.8745,41.0589,41.2535,1235533
2013-09-04,41.235,41.4574,41.0681,41.2628,1195834
2013-09-05,41.272,41.5038,41.1608,41.3462,1117102
2013-09-06,41.3647,42.0413,40.9477,41.8096,1035801
2013-09-09,42.2906,42.5421,41.6434,41.8529,1606133
2013-09-10,42.0298,42.7656,41.9783,42.7563,1003025
2013-09-11,42.719,42.9239,42.6259,42.6911,929853
2013-09-12,42.5421,42.7283,42.2441,42.5793,990342
2013-09-13,42.7097,42.8773,42.5328,42.8028,972601
2013-09-16,43.2219,43.5386,43.1446,43.3896,715313
2013-09-17,43.4827,43.7248,43.4082,43.6317,750913
2013-09-18,43.7621,43.9111,43.3244,43.6876,948532
2013-09-19,43.6969,44.0508,43.6224,43.8925,756800
2013-09-20,43.9204,44.0787,43.5944,43.6317,1323074
2013-09-23,43.4454,43.6876,43.166,43.3057,528215
2013-09-24,43.3523,43.8925,43.2815,43.6131,897758
2013-09-25,43.6038,43.8645,43.2219,43.492,944512
