date,open,high,low,close,volume
2013-08-07,33.7824,34.2443,33.649,34.1487,1192040
2013-08-08,34.3717,34.3717,33.8461,34.2522,963038
2013-08-09,34.1646,34.9451,34.1408,34.6425,1062801
2013-08-12,34.5947,34.6345,34.1169,34.2443,1357446
2013-08-13,34.3558,34.3558,33.3284,33.5036,1760078
2013-08-14,33.5036,33.7099,33.2807,33.3205,1502626
2013-08-15,33.0895,33.1692,32.3489,32.8028,1988885
2013-08-16,32.7869,32.8028,31.7755,31.9348,2280947
2013-08-19,31.9348,31.9348,31.2818,31.2897,2186847
2013-08-20,31.3853,32.4564,31.2897,32.0144,2954943
2013-08-21,32.0383,32.5161,31.7756,31.9268,2149889
2013-08-22,32.0781,32.3409,31.9467,32.0622,2085522
2013-08-23,32.1896,32.6117,32.0622,32.3967,2355626
2013-08-26,32.3967,32.4285,31.9567,32.0144,1316506
2013-08-27,31.879,32.1657,31.8472,31.879,1305190
2013-08-28,31.8153,32.0167,31.449,31.5207,1432157
2013-08-29,31.8171,31.9459,31.3699,31.8179,1152172
2013-08-30,31.9291,31.9939,31.4899,31.6019,1126397
2013-09-03,31.0611,31.9939,30.7139,31.0979,2688724
2013-09-04,31.1459,31.4979,30.7859,31.4419,1255574
2013-09-05,31.3699,31.3845,30.9299,30.9619,1156224
2013-09-06,31.2339,31.6099,31.1315,31.3059,1322784
2013-09-12,31.7459,31.8819,31.3379,31.3779,1189250
2013-09-13,31.5139,31.5771,31.3219,31.3619,1387263
2013-09-16,32.1699,32.354,31.6979,31.9219,1484993
2013-09-17,31.8819,32.0979,31.7379,31.7699,1638591
2013-09-18,31.6339,32.682,31.4019,32.626,2732392
2013-09-19,32.794,33.114,32.346,32.346,2153493
2013-09-20,32.482,32.498,31.8741,31.9379,2433037
2013-09-23,31.9779,32.23,31.6579,31.7059,3632307
2013-09-24,31.7539,32.314,31.6019,31.9299,2022728
2013-09-25,32.1699,32.426,31.8899,32.402,2163939
2013-09-26,32.9738,33.226,32.402,32.874,3713630
2013-09-27,32.8675,32.8795,32.2648,32.3531,2279212
2013-09-30,32.1121,32.3773,31.8067,31.9433,2083972
