date,open,high,low,close,volume
2013-08-07,16.8056,17.0547,16.5923,16.6137,6841106
2013-08-08,16.7629,16.8909,16.5497,16.8696,6252475
2013-08-09,16.8909,17.5307,16.8909,17.5307,12825084
2013-08-12,17.5307,17.6587,17.4454,17.616,7235002
2013-08-13,17.6587,17.68,17.3175,17.3814,5740443
2013-08-14,17.4028,17.5734,17.2108,17.4028,4279129
2013-08-15,17.2535,17.4454,17.0829,17.4028,5434863
2013-08-16,17.2321,17.3175,16.9549,17.3175,9963885
2013-08-19,17.2108,17.2535,16.9122,16.9336,6198287
2013-08-20,16.9549,17.1042,16.8909,17.0615,5123144
2013-08-21,17.0189,17.0615,16.699,16.7203,8023902
2013-08-22,16.8909,17.1895,16.8696,17.1255,6445131
2013-08-23,17.1468,17.3175,17.0829,17.1682,3713630
2013-08-26,17.2108,17.3175,17.1468,17.1895,4283572
2013-08-27,17.0402,17.1255,16.8483,16.8802,5571806
2013-08-28,16.8589,17.0829,16.8483,16.9122,4501631
2013-08-29,16.8909,16.9336,16.6137,16.6563,8588121
2013-08-30,16.6776,16.7203,16.3791,16.4217,14571879
2013-09-03,16.6137,16.7203,16.4217,16.4644,9602495
2013-09-04,16.6137,16.7203,16.4857,16.7203,9500923
2013-09-05,16.699,16.8696,16.6563,16.7843,7468349
2013-09-06,16.8483,16.9549,16.7416,16.8909,5800430
2013-09-09,16.9762,17.3814,16.9336,17.2321,12515657
2013-09-10,17.1468,17.2748,16.9762,17.1788,9508706
2013-09-11,17.1468,17.4667,17.0829,17.4667,8910953
2013-09-12,17.3175,17.4774,17.2535,17.4028,5251467
2013-09-13,17.3814,17.4454,17.1895,17.2321,4994460
2013-09-16,17.4241,17.4454,17.2535,17.2748,5183132
2013-09-17,17.2748,17.7013,17.2748,17.616,7400081
2013-09-18,17.5734,18.3625,17.5307,18.2452,12983407
2013-09-19,18.3625,18.5118,17.9146,17.9999,11026043
2013-09-20,17.9999,17.9999,17.616,17.68,15718459
2013-09-23,17.5947,17.8506,17.5947,17.6587,4364816
2013-09-24,17.6374,17.9146,17.616,17.7013,5100718
2013-09-25,17.7653,17.9146,17.7013,17.7653,3718629
2013-09-26,17.7653,17.8291,17.5734,17.6374,5147167
2013-09-27,17.5947,17.6587,17.4454,17.4881,4704584
2013-09-30,17.2748,17.4881,17.2108,17.3175,6655831
2013-10-01,17.2748,17.4667,17.1468,17.4241,5361654
2013-10-02,16.9122,17.2108,16.8269,17.1042,12723630
2013-10-03,17.0402,17.0829,16.6776,16.7629,11267913
2013-10-04,16.8483,17.1895,16.8056,16.9762,6651528
2013-10-07,16.8483,17.0615,16.7203,16.9975,12249014
2013-10-08,17.0829,17.0829,16.8056,16.9336,11880619
2013-10-09,17.4241,17.7013,17.2535,17.2748,22092034
2013-10-10,17.4454,17.9573,17.4028,17.808,13617589
2013-10-11,17.7866,17.9573,17.5734,17.744,9142235
2013-10-14,17.6374,18.1065,17.6374,18.0212,6479993
2013-10-15,18.0639,18.1705,17.808,17.8719,8469940
2013-10-16,17.8506,18.2132,17.8506,18.1919,8231271
2013-10-17,18.0852,18.3411,18.0639,18.3198,6838506
2013-10-18,18.4265,18.5118,18.1919,18.4051,7088142
2013-10-21,18.4265,18.5118,18.2132,18.3411,5411208
2013-10-22,18.4478,20.5378,18.4265,19.962,31339577
2013-10-23,19.7274,19.8234,19.1942,19.77,18403142
2013-10-24,19.77,19.898,19.3009,19.7274,9452164
2013-10-25,19.7274,19.8767,19.4928,19.7061,7736238
2013-10-28,19.6634,20.5591,19.6421,20.3885,13811703
2013-10-29,20.4099,20.5378,20.1753,20.3459,8010123
2013-10-30,20.1753,20.4525,19.962,20.1753,7730737
2013-10-31,20.1326,20.2819,19.7274,19.77,8634811
2013-11-01,19.8554,19.9833,19.5035,19.77,7349153
2013-11-04,19.898,21.2629,19.8767,21.1563,18354083
2013-11-05,20.943,21.0816,20.5378,20.8577,8471644
2013-11-06,21.0288,21.1144,20.5796,20.6652,6663891
2013-11-07,20.0876,20.2159,18.9966,19.1463,17644926
2013-11-08,19.3174,19.4244,18.7826,19.3816,7892748
2013-11-11,19.4244,19.7667,19.2747,19.3174,5980190
2013-11-12,19.2961,19.3816,18.9324,19.0821,6031153
