date,open,high,low,close,volume
2013-08-07,41.2304,41.5715,41.2304,41.4009,9666489
2013-08-08,41.4947,41.6482,41.0939,41.3327,8631430
2013-08-09,41.3071,41.597,41.1536,41.2645,7888152
2013-08-12,41.0683,41.6226,41.0086,41.3327,9935143
2013-08-13,41.3753,41.6567,41.0001,41.2986,7455131
2013-08-14,41.4009,41.58,41.2815,41.418,8530956
2013-08-15,41.1707,41.2389,40.804,40.9063,11341520
2013-08-16,40.7528,40.9319,40.4885,40.6761,13200392
2013-08-19,40.4799,40.7656,40.4629,40.5737,8378266
2013-08-20,40.6334,41.2559,40.5567,40.5567,14104363
2013-08-21,40.5567,40.966,40.335,40.4714,10800178
2013-08-22,40.6164,40.9148,40.416,40.7699,8630266
2013-08-23,40.9148,40.9148,40.4629,40.7017,9181807
2013-08-26,40.7613,40.8466,40.5311,40.6079,9224677
2013-08-27,40.352,40.5183,40.0195,40.173,10842537
2013-08-28,39.8915,40.4202,39.6272,40.1559,9812176
2013-08-29,40.0536,40.4202,39.9001,40.1644,9695414
2013-08-30,40.1559,40.4842,40.0962,40.3264,8326349
2013-09-03,40.5226,40.642,40.0902,40.2582,14212718
2013-09-04,40.19,40.8296,40.173,40.659,11065208
2013-09-05,40.7528,40.7528,40.3009,40.514,7898608
2013-09-06,40.5652,40.7784,40.1303,40.497,26664867
2013-09-09,40.9566,41.1717,40.8534,41.0771,29180217
2013-09-10,41.1803,41.645,41.1803,41.2836,30808575
2013-09-11,41.3266,41.7396,41.2664,41.4213,13379397
2013-09-12,41.1287,41.2836,40.9996,41.1717,9502387
2013-09-13,41.1975,41.2922,41.0168,41.1201,7681026
2013-09-16,41.5159,41.6837,41.3868,41.4643,9438125
2013-09-17,41.3954,41.4987,41.2492,41.3094,7704535
2013-09-18,41.1373,41.9117,40.9824,41.645,14008713
2013-09-19,41.7052,41.7224,41.3868,41.5202,9328319
2013-09-20,41.5847,41.645,41.1889,41.3094,27957080
2013-09-23,41.1201,41.3524,40.905,41.0255,12608359
2013-09-24,40.9824,41.4901,40.8878,40.8964,13123467
2013-09-25,41.0168,41.2922,40.8017,41.0168,11356299
2013-09-26,41.1115,41.3008,40.8792,41.0255,10263121
2013-09-27,40.9308,41.2234,40.6899,41.1201,10510271
2013-09-30,40.991,41.1889,40.6899,40.9644,16243975
2013-10-01,42.0924,42.3591,41.4299,41.9375,27336089
2013-10-02,41.688,41.774,41.404,41.6192,13975314
2013-10-03,41.4901,41.9461,41.3008,41.6106,17900526
2013-10-04,41.5331,41.6106,41.2492,41.4987,11570840
2013-10-07,41.232,41.4987,41.0255,41.2061,9195774
2013-10-08,41.1631,41.4299,40.991,41.0857,14066332
2013-10-09,41.0341,41.1459,40.5608,40.6727,15353449
2013-10-10,40.9566,40.9824,40.4059,40.862,17262429
2013-10-11,40.8017,40.862,40.5694,40.6899,10253466
2013-10-14,40.2683,40.5092,39.9585,40.2253,20668183
2013-10-15,40.0274,40.2941,39.937,40.0704,14160977
2013-10-16,40.1048,40.5866,40.0704,40.5866,11057693
2013-10-17,40.5522,40.6813,40.3457,40.535,13878529
2013-10-18,40.7587,40.8276,39.9843,40.1048,20632392
2013-10-21,40.1822,40.1983,39.6488,40.0187,16677999
2013-10-22,39.8467,40.1994,39.7004,39.9843,15841476
2013-10-23,40.0962,40.1994,39.9929,40.0618,9650704
2013-10-24,40.2683,40.3208,39.7434,39.7692,11201066
2013-10-25,39.795,40.079,39.4509,40.0446,17877527
2013-10-28,39.2099,39.4251,38.9002,39.0206,26969330
2013-10-29,39.0723,39.296,38.7883,39.2185,15889954
2013-10-30,39.3648,39.3735,38.8141,38.926,9960018
2013-10-31,38.9862,39.1153,38.7969,38.7969,14994218
2013-11-01,38.6076,39.0206,38.3925,38.9174,20893621
2013-11-04,39.5111,39.8122,39.2874,39.339,16177512
2013-11-05,39.2271,39.3906,38.9948,39.0292,10426861
2013-11-06,39.2013,39.5971,39.012,39.5455,12361176
2013-11-07,39.709,39.7864,39.3906,39.4251,11675425
2013-11-08,39.5197,40.3285,39.4595,40.2683,17423779
2013-11-11,40.3629,40.5694,40.3371,40.4404,7533393
2013-11-12,40.3973,40.9824,40.2683,40.948,13950583
2013-11-13,40.2166,40.7587,40.1392,40.7329,14157365
2013-11-14,40.8878,41.1889,40.8706,41.1459,11280621
2013-11-15,40.9824,41.5416,40.9824,41.361,11992045
2013-11-18,41.3352,41.5245,41.1115,41.3094,7936042
2013-11-19,41.3438,41.4471,40.9996,41.361,8345263
2013-11-20,41.2836,41.6622,41.0884,41.4126,8252066
2013-11-21,41.4901,41.9031,41.4385,41.8343,12840395
2013-11-22,41.7224,42.1956,41.6794,42.1096,13967854
2013-11-25,42.1182,42.884,42.1053,42.7291,18282133
2013-11-26,42.7291,42.8066,42.2989,42.6603,22939366
2013-11-27,42.6689,42.9399,42.6388,42.8754,11565501
2013-11-29,42.841,42.9786,42.5742,42.8754,6899961
2013-12-02,42.7979,43.383,42.7979,43.1765,14830000
2013-12-03,42.8668,43.0733,42.4882,42.8152,13611135
2013-12-04,42.6775,42.7205,42.0064,42.428,11451622
2013-12-05,42.0838,42.3763,41.9633,41.9977,8723045
2013-12-06,42.2731,42.6517,42.1268,42.4968,7404091
2013-12-09,42.4882,42.8926,42.3333,42.6431,9331473
2013-12-10,42.4021,42.6345,42.243,42.5312,10236424
2013-12-11,42.6,42.6173,41.9461,42.1182,14504029
2013-12-12,42.1703,42.3526,41.7015,41.9532,11611802
2013-12-13,42.3179,42.4568,41.7275,42.0053,8396294
2013-12-16,41.9359,42.1877,41.5799,41.7536,11349690
2013-12-17,41.6146,41.6754,41.3368,41.5886,13903268
2013-12-18,41.5625,42.4829,41.3715,42.4568,13556367
2013-12-19,42.3266,42.5002,42.1356,42.3613,8739490
2013-12-20,42.4221,42.93,42.2224,42.8215,16810206
2013-12-23,42.9257,43.1514,42.7607,42.8562,8266514
2013-12-24,42.917,43.1254,42.7434,42.8996,4252926
2013-12-26,42.9257,43.1948,42.8563,43.1688,5069760
2013-12-27,43.2122,43.3251,43.0038,43.2296,4244357
2013-12-30,43.1861,43.3598,42.8302,43.3598,6321897
2013-12-31,43.1861,43.4813,43.0038,43.4553,8475222
2014-01-02,43.3077,43.4466,42.8041,42.9691,7897827
2014-01-03,42.9691,43.4119,42.943,43.1775,6435094
2014-01-06,43.2469,43.5334,42.9865,43.1861,9931555
2014-01-07,43.3772,43.7592,43.3598,43.5074,9998534
2014-01-08,43.4987,43.5334,43.0646,43.2296,13695685
2014-01-09,43.2556,43.4119,42.8389,42.9951,9328168
2014-01-10,43.2643,43.4727,42.9778,43.3077,8152894
2014-01-13,44.1933,46.3986,44.0978,46.1208,37318077
2014-01-14,45.6085,46.1034,45.2916,46.0166,21190839
2014-01-15,45.7127,45.9298,45.4522,45.5998,10492836
2014-01-16,45.2786,45.9992,45.2352,45.5825,7770117
2014-01-17,45.6867,45.7127,44.9053,45.105,16763094
2014-01-21,45.1744,45.3654,44.8966,45.0008,11035460
2014-01-22,44.9487,45.131,44.5189,44.584,10653665
2014-01-23,44.4625,44.9313,44.1586,44.8011,15877916
2014-01-24,44.5146,45.296,44.393,45.131,18336230
2014-01-27,45.895,46.9717,45.6085,45.6085,31003316
2014-01-28,45.4696,46.0912,45.3394,45.9037,15085541
2014-01-29,45.7561,45.8777,44.9574,45.3307,19346281
2014-01-30,45.5478,46.5983,45.4783,46.4594,17371763
2014-01-31,46.2858,46.4334,45.8082,45.9906,16290525
2014-02-03,45.9385,46.1468,45.0789,45.2178,15489910
2014-02-04,45.6606,46.4681,45.4957,46.4594,18273653
2014-02-05,47.1236,47.9267,46.1382,46.4768,24507243
2014-02-06,46.2423,46.7676,45.843,46.6851,12246810
2014-02-07,46.581,47.5968,46.3986,47.5534,14547783
2014-02-10,47.1366,47.7531,47.0759,47.6576,10615310
2014-02-11,47.5013,48.4043,47.2669,48.3608,15358220
2014-02-12,48.1351,48.3522,47.6228,47.7531,13629961
2014-02-13,47.2755,47.9354,47.2408,47.8399,10244169
2014-02-14,47.7097,48.287,47.7097,48.1351,8696479
2014-02-18,47.9441,48.5562,47.8659,48.3522,11201287
2014-02-19,48.1351,48.3261,47.7444,47.7878,10297100
2014-02-20,47.8486,48.6213,47.7791,48.4564,10133452
2014-02-21,48.4911,48.9165,48.465,48.6474,11666583
2014-02-24,48.5084,49.4201,48.5084,48.7776,11012522
2014-02-25,48.7342,48.9599,48.4477,48.5432,8515916
2014-02-26,48.6213,49.012,48.5519,48.8557,10139579
2014-02-27,48.8297,49.203,48.6214,49.1944,9055465
2014-02-28,49.2551,49.8846,49.1857,49.4809,11887592
2014-03-03,48.7081,49.2899,48.5779,48.986,9821842
2014-03-04,49.5243,49.8282,49.4114,49.5416,10996055
2014-03-05,49.8368,49.8716,49.0728,49.3854,9048109
2014-03-06,49.5416,50.0539,49.4982,49.7153,10605733
2014-03-07,49.7934,49.9844,49.5764,49.8976,10634294
2014-03-10,49.8716,50.0279,49.4896,49.7674,7383294
2014-03-11,49.8368,49.8716,49.1162,49.2204,10885694
2014-03-12,48.9599,49.4288,48.8471,49.3246,9499235
2014-03-13,49.5346,49.6921,48.7558,48.8171,10120002
2014-03-14,48.5896,49.0183,48.3621,48.7383,12117827
2014-03-17,48.9571,49.3946,48.9571,49.2283,9509414
2014-03-18,49.2721,49.4908,49.1408,49.3158,7070853
2014-03-19,49.5958,49.7971,48.6858,48.9921,10048366
2014-03-20,48.8521,48.8958,48.3971,48.6421,8460953
2014-03-21,49.4383,49.5258,47.7933,47.8283,23424864
2014-03-24,48.0033,48.0033,46.8745,47.0583,15502018
2014-03-25,47.1458,48.5458,47.0845,48.2921,14115683
2014-03-26,48.5021,49.4033,48.4671,49.0183,13076140
2014-03-27,48.9046,49.0971,48.4146,48.7646,11123826
2014-03-28,49.1846,49.8408,48.7996,48.9833,8960283
2014-03-31,49.0796,49.7358,49.0358,49.6746,14181509
2014-04-01,49.5696,49.7358,49.0096,49.3246,7715399
2014-04-02,49.4208,49.4908,49.0446,49.4033,7059965
2014-04-03,49.4646,49.6571,48.9527,49.1846,8320944
2014-04-04,49.5346,49.6308,49.0796,49.1058,10413019
2014-04-07,48.4496,49.1408,48.1521,48.2921,11432452
2014-04-08,48.3708,48.6596,47.8633,48.1608,10766930
2014-04-09,48.3183,50.0071,48.3008,49.9633,16115561
2014-04-10,50.6546,50.8734,48.8083,48.8696,18025980
2014-04-11,48.6071,49.5215,48.3883,48.9308,13631945
2014-04-14,49.1933,49.6396,48.0821,48.6246,10787639
2014-04-15,48.8171,49.2721,48.2221,49.0446,11142923
2014-04-16,49.3946,49.8321,48.9396,49.2283,9635546
2014-04-17,49.3946,49.8758,49.237,49.4121,11263810
2014-04-21,49.4908,50.1383,49.3508,50.0946,6234019
2014-04-22,49.9546,51.0309,49.8933,50.5496,13978503
2014-04-23,50.5321,50.5496,49.9415,50.3134,7736306
2014-04-24,50.1558,50.5934,49.7446,50.3396,6714791
2014-04-25,50.3396,50.4751,49.8951,50.0858,6228255
2014-04-28,50.4096,50.6196,49.4208,49.5958,16992210
2014-04-29,50.3134,51.5034,50.1121,51.3809,13661520
2014-04-30,51.1971,51.6259,50.7684,51.2409,13564049
2014-05-01,51.2321,52.3609,51.2321,52.1684,11724492
